OGid	Method	OGtype	Species	Sp_geneID	GeneID	GO_status	GeneStart	GeneEnd	Strand	Scaffold	ExonCount	ProtLength	RNAseq_Coverage	RNAseq_status	AnnotStatus_1	AnnotStatus_2	AnnotStatus_3
OG_40	BROC	35.3.3.0.1.0	Dtil	Dtil_jg2944.t1	jg2944	-	65754633	65754985	-	Scaffold_1	2	91	2.0	Bad	Annotated	Annotated	Annotated
OG_40	BROC	35.3.3.0.1.0	Dtil	Dtil_jg3553.t1	jg3553	-	128800363	128800722	+	Scaffold_1	1	120	3.0	Bad	Annotated	Annotated	Annotated
OG_40	BROC	35.3.3.0.1.0	Dtil	Dtil_jg9718.t1	jg9718	-	3177361	3177657	-	Scaffold_3	1	99	33.016891891891895	Good	Annotated	Annotated	Annotated
OG_40	BROC	35.3.3.0.1.0	Dsil	Dsil_jg15990.t1	jg15990	-	48729643	48729888	-	Scaffold_14178_HRSCAF_16784	1	82	26.0	Good	Annotated	Annotated	Annotated
OG_40	BROC	35.3.3.0.1.0	Dsil	Dsil_jg7941.t1	jg7941	-	172923399	172923764	+	Scaffold_14804_HRSCAF_18385	1	122	17.457534246575342	Good	Annotated	Annotated	Annotated
OG_40	BROC	35.3.3.0.1.0	Dsil	Dsil_jg13870.t1	jg13870	-	210556957	210557316	-	Scaffold_15362_HRSCAF_19823	1	120	6.0	Good	Annotated	Annotated	Annotated
OG_40	BROC	35.3.3.0.1.0	Dban	Dban_jg20691.t1	jg20691	-	73975	74205	-	ctg5107	1	77	0.0	Bad	Annotated	Annotated	Annotated
OG_41	BROC	1.1.2.1.1.1	Dcat	Dcat_jg7296.t1	jg7296	+	515064194	515149145	-	Scaffold_5	11	403	118.35934833021389	Good	Annotated	Annotated	Annotated
OG_41	BROC	1.1.2.1.1.1	Dtil	Dtil_jg5550.t1	jg5550	+	332651601	332719821	+	Scaffold_1	11	311	129.18003518029903	Good	Annotated	Annotated	Annotated
OG_41	BROC	1.1.2.1.1.1	Dsil	Dsil_jg12124.t1	jg12124	-	73313720	73323764	-	Scaffold_15362_HRSCAF_19823	3	126	120.30983671843887	Good	Norm_NA	CD_NA	CDCoil_NA
OG_41	BROC	1.1.2.1.1.1	Dsil	Dsil_jg12122.t1	jg12122	+	73255882	73291336	-	Scaffold_15362_HRSCAF_19823	9	352	83.26132453319795	Good	Annotated	Annotated	Annotated
OG_41	BROC	1.1.2.1.1.1	Dver	Dver_jg7496.t1	jg7496	+	114243	175513	+	ctg2979	10	279	13.605859311245307	Good	Annotated	Annotated	Annotated
OG_41	BROC	1.1.2.1.1.1	Dban	Dban_jg17798.t1	jg17798	+	110546	157329	-	ctg1592	10	275	41.127760083791124	Good	Annotated	Annotated	Annotated
OG_41	BROC	1.1.2.1.1.1	Dgom	Dgom_jg15757.t1	jg15757	+	6731	18039	-	ctg12362_MOextra	4	97	18.273523169437567	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47731.t1	jg47731	-	474740858	474741676	+	Scaffold_2	1	273	25.037897310513447	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47696.t1	jg47696	-	473397099	473397917	+	Scaffold_2	1	273	28.67359413202934	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47713.t1	jg47713	+	473999422	474007792	+	Scaffold_2	3	343	4.865232974910394	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47699.t1	jg47699	-	473510538	473511284	+	Scaffold_2	1	249	26.664879356568363	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47744.t1	jg47744	-	475195014	475195835	-	Scaffold_2	1	274	9.365408038976858	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg29255.t1	jg29255	-	5273	5983	+	Scaffold_1079	1	237	0.0	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47687.t1	jg47687	-	473145350	473170817	+	Scaffold_2	3	479	22.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47664.t1	jg47664	+	472470632	472476494	+	Scaffold_2	2	398	0.1023541453428864	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47683.t1	jg47683	-	473020719	473035494	-	Scaffold_2	3	320	22.000541455160743	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47748.t1	jg47748	-	475270538	475282474	-	Scaffold_2	3	479	8.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47716.t1	jg47716	-	474137497	474155520	+	Scaffold_2	3	479	16.066137712922377	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47710.t1	jg47710	-	473920929	473924238	+	Scaffold_2	2	436	5.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47698.t1	jg47698	+	473437839	473446263	-	Scaffold_2	3	477	24.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47700.t1	jg47700	-	473569280	473584191	-	Scaffold_2	3	420	24.04023874991617	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47718.t1	jg47718	-	474243173	474255374	+	Scaffold_2	2	422	16.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47685.t1	jg47685	-	473058272	473059396	+	Scaffold_2	1	375	22.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47684.t1	jg47684	-	473042990	473048794	-	Scaffold_2	2	352	23.67539627842867	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47667.t1	jg47667	-	472505838	472524457	-	Scaffold_2	3	478	0.03571620387775928	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47706.t1	jg47706	-	473773325	473789589	+	Scaffold_2	3	478	5.024594195769798	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47695.t1	jg47695	+	473347109	473373776	-	Scaffold_2	3	476	25.022312221097238	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47742.t1	jg47742	+	475077350	475108597	-	Scaffold_2	3	474	9.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47724.t1	jg47724	+	474451906	474463514	+	Scaffold_2	2	408	5.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg54382.t1	jg54382	-	10974	11672	+	Scaffold_2194	1	233	0.9054441260744985	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47668.t1	jg47668	+	472546219	472560914	+	Scaffold_2	3	455	0.9256890098673018	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47688.t1	jg47688	+	473178259	473186397	+	Scaffold_2	2	459	22.0	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47723.t1	jg47723	-	474385080	474420747	-	Scaffold_2	3	478	4.58457397594415	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47717.t1	jg47717	+	474209313	474234285	-	Scaffold_2	3	478	16.192175236264617	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47702.t1	jg47702	+	473608507	473626467	+	Scaffold_2	3	478	24.11458797327394	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47671.t1	jg47671	-	472628427	472648922	-	Scaffold_2	4	523	0.14862161502805563	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47712.t1	jg47712	-	473944774	473973708	-	Scaffold_2	3	310	5.274555885809082	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47745.t1	jg47745	-	475195905	475220157	-	Scaffold_2	3	182	8.770286986640278	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg47743.t1	jg47743	-	475170226	475171341	+	Scaffold_2	1	372	9.044843049327355	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg48041.t1	jg48041	-	491203764	491204216	-	Scaffold_2	1	151	11.732300884955752	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dcat	Dcat_jg52883.t1	jg52883	-	8536	14167	-	Scaffold_2302	2	189	0.0	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dtil	Dtil_jg10510.t1	jg10510	-	55140106	55148174	+	Scaffold_3	3	461	11.660758552305404	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dsil	Dsil_jg7284.t1	jg7284	-	129853457	129854638	+	Scaffold_14804_HRSCAF_18385	1	394	4.0	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dver	Dver_jg16820.t1	jg16820	-	9213	16200	-	ctg1404	3	483	3.502934020323458	Bad	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dban	Dban_jg709.t1	jg709	-	112230	118838	+	ctg634	3	476	8.853056900726392	Good	Annotated	Annotated	Annotated
OG_42	BROC	34.1.1.1.1.1	Dgom	Dgom_jg16382.t1	jg16382	-	150890	158962	+	ctg2300	3	481	0.12363726461843409	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg52519.t1	jg52519	-	807187269	807187508	-	Scaffold_2	1	80	25.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg47167.t1	jg47167	-	436111810	436112184	-	Scaffold_2	1	125	9.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg41179.t1	jg41179	-	77467032	77467268	-	Scaffold_2	1	79	4.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg43452.t1	jg43452	-	221688870	221689112	+	Scaffold_2	1	81	65.4504132231405	Good	Norm_NA	CD_NA	CDCoil_NA
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg27816.t1	jg27816	-	378418480	378418716	-	Scaffold_3	1	79	26.11864406779661	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg31564.t1	jg31564	-	45496514	45496750	-	Scaffold_4	1	79	1.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg30430.t1	jg30430	-	90733	90969	-	Scaffold_465	1	79	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg9585.t1	jg9585	-	22817	23056	+	ctg3075_VPextra	1	80	23.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg30744.t1	jg30744	-	293442	293810	+	ctg727_VPextra	1	123	40.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg30754.t1	jg30754	-	877978	878214	+	ctg727_VPextra	1	79	147.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg27130.t1	jg27130	-	338990896	338991132	+	Scaffold_3	1	79	49.88135593220339	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg49067.t1	jg49067	-	572620715	572620951	-	Scaffold_2	1	79	0.961864406779661	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg25661.t1	jg25661	-	234597105	234597317	+	Scaffold_3	1	71	2.3160377358490565	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg38502.t1	jg38502	-	834544	834780	+	ctg1066_VPextra	1	79	181.48728813559322	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_m1-g41086.t1	m1-g41086	-	137066348	137066584	+	Scaffold_2	2	79	27.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg47896.t1	jg47896	-	483176137	483176526	+	Scaffold_2	1	130	11.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg30377.t1	jg30377	-	881834	882208	+	ctg323_VPextra	1	125	0.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg34917.t1	jg34917	-	273443964	273444338	+	Scaffold_4	1	125	55.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg53958.t1	jg53958	-	205635	205847	+	Scaffold_83	1	71	4.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg15861.t1	jg15861	-	210585585	210585821	-	Scaffold_1_Vmt	1	79	1517.5889830508474	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg25197.t1	jg25197	-	203336408	203336695	+	Scaffold_3	1	96	37.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg41754.t1	jg41754	-	115375810	115376265	-	Scaffold_2	1	152	88.38901098901098	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg22793.t1	jg22793	-	26812799	26813110	+	Scaffold_3	1	104	5.028938906752412	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg51723.t1	jg51723	-	745204365	745204604	+	Scaffold_2	1	80	61.31799163179916	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg39950.t1	jg39950	-	152933	153325	+	Scaffold_308	1	131	3.5306122448979593	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg52524.t1	jg52524	-	807425002	807476613	-	Scaffold_2	3	110	102.57090542713763	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg4122.t1	jg4122	-	244339976	244340365	-	Scaffold_5	1	130	0.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg4038.t1	jg4038	-	236024234	236024596	-	Scaffold_5	1	121	106.11325966850829	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg37005.t1	jg37005	-	378959851	378961110	+	Scaffold_4	2	149	19.180301826846705	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg30073.t1	jg30073	-	70633	70845	-	Scaffold_259	1	71	4.056603773584905	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg27615.t1	jg27615	-	367998708	367998944	-	Scaffold_3	1	79	209.22033898305085	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg4854.t1	jg4854	-	305246748	305246984	+	Scaffold_5	1	79	196.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg31749.t1	jg31749	-	53082493	53082729	-	Scaffold_4	1	79	39.03813559322034	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg6298.t1	jg6298	-	428304018	428304386	+	Scaffold_5	1	123	14.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg42965.t1	jg42965	-	193972064	193972414	+	Scaffold_2	1	117	36.857142857142854	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_m1-g38280.t1	m1-g38280	-	400054860	400055228	-	Scaffold_3	2	123	133.9076086956522	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg45788.t1	jg45788	-	345660094	345660444	+	Scaffold_2	1	117	46.497142857142855	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg1539.t1	jg1539	-	22019544	22019933	+	Scaffold_5	1	130	42.18251928020565	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg39400.t1	jg39400	-	75395	77152	-	Scaffold_566	2	237	0.9351166761525327	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg49875.t1	jg49875	-	620487715	620487951	-	Scaffold_2	1	79	16.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg50433.t1	jg50433	-	653696877	653697113	-	Scaffold_2	1	79	347.4406779661017	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg4168.t1	jg4168	-	248526063	248526419	+	Scaffold_5	1	119	145.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg6299.t1	jg6299	-	428306148	428306468	+	Scaffold_5	1	107	15.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg8994.t1	jg8994	-	99467	99751	+	Scaffold_147	1	95	0.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dcat	Dcat_jg21138.t1	jg21138	-	551682479	551682691	+	Scaffold_1_Vmt	1	71	3.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dtil	Dtil_jg2758.t1	jg2758	-	46484320	46484625	+	Scaffold_1	1	102	123.77704918032786	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dtil	Dtil_jg4416.t1	jg4416	-	215205863	215206438	+	Scaffold_1	1	192	16.768695652173914	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dtil	Dtil_jg4101.t1	jg4101	-	182577465	182577794	-	Scaffold_1	1	110	12.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dsil	Dsil_jg14996.t1	jg14996	-	303305157	303305387	-	Scaffold_15362_HRSCAF_19823	1	77	12.0	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dsil	Dsil_jg14674.t1	jg14674	-	276926150	276927304	+	Scaffold_15362_HRSCAF_19823	2	211	43.939341421143844	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dsil	Dsil_jg1556.t1	jg1556	-	5918	6247	-	Scaffold_5652_HRSCAF_6541	1	110	0.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dsil	Dsil_jg12761.t1	jg12761	-	124271550	124271948	-	Scaffold_15362_HRSCAF_19823	1	133	4.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dver	Dver_jg19909.t1	jg19909	-	47295	48725	-	ctg3451	2	281	20.06153846153846	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dver	Dver_jg20052.t1	jg20052	-	6855	6950	-	ctg3692	1	32	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_43	BROC	45.3.4.2.2.3	Dban	Dban_jg19305.t1	jg19305	-	72405	72791	-	ctg3626	1	129	62.70725388601036	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dban	Dban_jg4471.t1	jg4471	-	89438	90889	+	ctg2038	2	150	0.7401791867677464	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dgom	Dgom_jg23084.t1	jg23084	-	7735	8064	-	ctg20177	1	110	45.9209726443769	Good	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dgom	Dgom_jg967.t1	jg967	-	37737	38066	+	ctg16475	1	110	0.0	Bad	Annotated	Annotated	Annotated
OG_43	BROC	45.3.4.2.2.3	Dgom	Dgom_jg2655.t1	jg2655	-	37631	38836	+	ctg4639	2	336	0.15850622406639003	Bad	Annotated	Annotated	Annotated
OG_44	BROC	1.1.1.1.1.1	Dcat	Dcat_jg50316.t1	jg50316	-	644229207	644229647	+	Scaffold_2	1	147	6.0	Good	Annotated	CD_NA	CDCoil_NA
OG_44	BROC	1.1.1.1.1.1	Dtil	Dtil_jg11869.t1	jg11869	-	131044626	131050615	+	Scaffold_3	2	131	43.0920020036734	Good	Annotated	CD_NA	CDCoil_NA
OG_44	BROC	1.1.1.1.1.1	Dsil	Dsil_jg6187.t2	jg6187	-	66653400	66659506	-	Scaffold_14804_HRSCAF_18385	1	147	5.975106452669506	Good	Norm_NA	CD_NA	CDCoil_NA
OG_44	BROC	1.1.1.1.1.1	Dver	Dver_jg22171.t1	jg22171	+	105756	114735	-	ctg1035	2	140	29.869027731373205	Good	Annotated	Annotated	Annotated
OG_44	BROC	1.1.1.1.1.1	Dban	Dban_jg16860.t1	jg16860	+	117325	119352	+	ctg110	3	225	17.297483966452887	Good	Annotated	Annotated	Annotated
OG_44	BROC	1.1.1.1.1.1	Dgom	Dgom_jg235.t1	jg235	-	46658	51005	-	ctg2367_MOextra	2	153	1.216931216931217	Bad	Annotated	CD_NA	CDCoil_NA
OG_45	BROC	1.1.1.1.1.1	Dcat	Dcat_jg1637.t1	jg1637	+	31562928	31675421	+	Scaffold_5	3	264	173.26145626839002	Good	Annotated	Annotated	Annotated
OG_45	BROC	1.1.1.1.1.1	Dtil	Dtil_jg2297.t1	jg2297	+	3466138	3544807	+	Scaffold_1	2	173	268.4646811323393	Good	Annotated	Annotated	Annotated
OG_45	BROC	1.1.1.1.1.1	Dsil	Dsil_jg15173.t1	jg15173	+	316665989	316750741	+	Scaffold_15362_HRSCAF_19823	2	173	116.24688502926185	Good	Annotated	Annotated	Annotated
OG_45	BROC	1.1.1.1.1.1	Dver	Dver_jg220.t1	jg220	+	34081	235550	+	ctg1628	4	378	90.01988891591262	Good	Annotated	Annotated	Annotated
OG_45	BROC	1.1.1.1.1.1	Dban	Dban_jg18276.t1	jg18276	+	198329	275994	+	ctg1597	2	173	121.96148844395802	Good	Annotated	Annotated	Annotated
OG_45	BROC	1.1.1.1.1.1	Dgom	Dgom_jg25098.t1	jg25098	+	10986	11864	+	ctg19933	2	158	90.65261958997722	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg43359.t1	jg43359	-	216081765	216082217	-	Scaffold_2	1	151	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg42672.t1	jg42672	-	179837414	179837857	+	Scaffold_2	1	148	3.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg50472.t1	jg50472	-	657426302	657426727	+	Scaffold_2	1	142	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg43103.t1	jg43103	-	202106090	202107072	-	Scaffold_2	2	171	125.44704684317719	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg33837.t1	jg33837	-	203059483	203060465	-	Scaffold_4	2	171	0.20570264765784113	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg42602.t1	jg42602	-	175349551	175350531	+	Scaffold_2	2	215	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg31482.t1	jg31482	-	41232236	41233317	-	Scaffold_4	2	181	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg35014.t1	jg35014	-	279659267	279659941	+	Scaffold_4	1	225	0.008902077151335312	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg7689.t1	jg7689	-	547760142	547761104	+	Scaffold_5	2	233	4.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg52880.t1	jg52880	-	89844	90230	-	Scaffold_222	1	129	1.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg9099.t1	jg9099	-	4495	4704	+	Scaffold_2678	1	70	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg19952.t1	jg19952	-	482756328	482756627	+	Scaffold_1_Vmt	1	100	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg20478.t1	jg20478	-	524615923	524616381	+	Scaffold_1_Vmt	1	153	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg14847.t1	jg14847	-	141806472	141806681	+	Scaffold_1_Vmt	1	70	70.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg38211.t1	jg38211	-	1014928	1015137	+	ctg91_VPr	1	70	173.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg10097.t1	jg10097	-	1763286	1763750	-	ctg705_VPextra	1	155	1.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg23677.t1	jg23677	-	82622725	82624164	-	Scaffold_3	3	269	8.587908269631688	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg12936.t1	jg12936	-	62337156	62338205	-	Scaffold_1_Vmt	2	241	11.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg52847.t1	jg52847	-	827139062	827139424	+	Scaffold_2	1	121	1.5386740331491713	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg33253.t1	jg33253	-	157527653	157528540	+	Scaffold_4	2	252	267.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg9100.t1	jg9100	-	4738	5301	+	Scaffold_2678	1	188	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg17271.t1	jg17271	-	303559729	303564410	-	Scaffold_1_Vmt	3	249	0.08972441785943175	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg15391.t1	jg15391	-	172385883	172386578	-	Scaffold_1_Vmt	1	232	11.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg41669.t1	jg41669	-	110085858	110086316	-	Scaffold_2	1	153	3.593886462882096	Bad	Annotated	Annotated	Annotated
